"ID";"REGION_ID";"REGION_CODE";"REGION_NAME";"REGION_ENAME";"REGION_TYPE";"PARENT_REGION_ID";"HOT_CITY";"IS_DELETED";"VERSION";"CREATE_BY";"CREATE_TIME";"UPDATE_BY";"UPDATE_TIME";"STATUS"
"1909";"431121";"431121";"祁阳县";"Qi Yang Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1910";"431122";"431122";"东安县";"Dong An Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1911";"431123";"431123";"双牌县";"Shuang Pai Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1912";"431124";"431124";"道县";"Dao Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1913";"431125";"431125";"江永县";"Jiang Yong Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1914";"431126";"431126";"宁远县";"Ning Yuan Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1915";"431127";"431127";"蓝山县";"Lan Shan Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1916";"431128";"431128";"新田县";"Xin Tian Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1917";"431129";"431129";"江华瑶族自治县";"Jiang Hua Yao Zu Zi Zhi Xian ";"10001003";"431100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1918";"431200";"431200";"怀化市";"Huai Hua Shi ";"10001002";"430000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1919";"431202";"431202";"鹤城区";"He Cheng Qu ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1920";"431221";"431221";"中方县";"Zhong Fang Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1921";"431222";"431222";"沅陵县";"Zuo Ling Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1922";"431223";"431223";"辰溪县";"Chen Xi Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1923";"431224";"431224";"溆浦县";"Zuo Pu Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1924";"431225";"431225";"会同县";"Hui Tong Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1925";"431226";"431226";"麻阳苗族自治县";"Ma Yang Miao Zu Zi Zhi Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1926";"431227";"431227";"新晃侗族自治县";"Xin Huang Dong Zu Zi Zhi Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1927";"431228";"431228";"芷江侗族自治县";"Zuo Jiang Dong Zu Zi Zhi Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1928";"431229";"431229";"靖州苗族侗族自治县";"Jing Zhou Miao Zu Dong Zu Zi Zhi Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1929";"431230";"431230";"通道侗族自治县";"Tong Dao Dong Zu Zi Zhi Xian ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1930";"431281";"431281";"洪江市";"Hong Jiang Shi ";"10001003";"431200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1931";"431300";"431300";"娄底市";"Lou Di Shi ";"10001002";"430000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1932";"431302";"431302";"娄星区";"Lou Xing Qu ";"10001003";"431300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1933";"431321";"431321";"双峰县";"Shuang Feng Xian ";"10001003";"431300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1934";"431322";"431322";"新化县";"Xin Hua Xian ";"10001003";"431300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1935";"431381";"431381";"冷水江市";"Leng Shui Jiang Shi ";"10001003";"431300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1936";"431382";"431382";"涟源市";"Lian Yuan Shi ";"10001003";"431300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1937";"433100";"433100";"湘西土家族苗族自治州";"Xiang Xi Tu Jia Zu Miao Zu Zi Zhi Zhou ";"10001002";"430000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1938";"433101";"433101";"吉首市";"Ji Shou Shi ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1939";"433122";"433122";"泸溪县";"Zuo Xi Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1940";"433123";"433123";"凤凰县";"Feng Huang Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1941";"433124";"433124";"花垣县";"Hua Yuan Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1942";"433125";"433125";"保靖县";"Bao Jing Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1943";"433126";"433126";"古丈县";"Gu Zhang Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1944";"433127";"433127";"永顺县";"Yong Shun Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1945";"433130";"433130";"龙山县";"Long Shan Xian ";"10001003";"433100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1946";"440000";"440000";"广东省";"Guang Dong Sheng ";"10001001";"3333";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1947";"440100";"440100";"广州市";"Guang Zhou Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1948";"440103";"440103";"荔湾区";"Li Wan Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1949";"440104";"440104";"越秀区";"Yue Xiu Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1950";"440105";"440105";"海珠区";"Hai Zhu Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1951";"440106";"440106";"天河区";"Tian He Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1952";"520113";"520113";"白云区";"Bai Yun Qu ";"10001003";"520100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1953";"440112";"440112";"黄埔区";"Huang Pu Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1954";"440113";"440113";"番禺区";"Fan Zuo Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1955";"440114";"440114";"花都区";"Hua Du Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1956";"440115";"440115";"南沙区";"Nan Sha Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1957";"440116";"440116";"萝岗区";"Luo Gang Qu ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1958";"440183";"440183";"增城市";"Zeng Cheng Shi ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1959";"440184";"440184";"从化市";"Cong Hua Shi ";"10001003";"440100";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1960";"440200";"440200";"韶关市";"Shao Guan Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1961";"440203";"440203";"武江区";"Wu Jiang Qu ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1962";"440204";"440204";"浈江区";"Zuo Jiang Qu ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1963";"440205";"440205";"曲江区";"Qu Jiang Qu ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1964";"440222";"440222";"始兴县";"Shi Xing Xian ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1965";"440224";"440224";"仁化县";"Ren Hua Xian ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1966";"440229";"440229";"翁源县";"Weng Yuan Xian ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1967";"440232";"440232";"乳源瑶族自治县";"Ru Yuan Yao Zu Zi Zhi Xian ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1968";"440233";"440233";"新丰县";"Xin Feng Xian ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1969";"440281";"440281";"乐昌市";"Le Chang Shi ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1970";"440282";"440282";"南雄市";"Nan Xiong Shi ";"10001003";"440200";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1971";"440300";"440300";"深圳市";"Shen Zhen Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1972";"440303";"440303";"罗湖区";"Luo Hu Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1973";"440304";"440304";"福田区";"Fu Tian Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1974";"230404";"230404";"南山区";"Nan Shan Qu ";"10001003";"230400";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1975";"440306";"440306";"宝安区";"Bao An Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1976";"440307";"440307";"龙岗区";"Long Gang Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1977";"440308";"440308";"盐田区";"Yan Tian Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1978";"440320";"440320";"光明新区";"Guang Ming Xin Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1979";"440321";"440321";"坪山新区";"Ping Shan Xin Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1980";"440322";"440322";"大鹏新区";"Da Peng Xin Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1981";"440323";"440323";"龙华新区";"Long Hua Xin Qu ";"10001003";"440300";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1982";"440400";"440400";"珠海市";"Zhu Hai Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1983";"440402";"440402";"香洲区";"Xiang Zhou Qu ";"10001003";"440400";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1984";"440403";"440403";"斗门区";"Dou Men Qu ";"10001003";"440400";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1985";"440404";"440404";"金湾区";"Jin Wan Qu ";"10001003";"440400";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1986";"440500";"440500";"汕头市";"Shan Tou Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1987";"440507";"440507";"龙湖区";"Long Hu Qu ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1988";"440511";"440511";"金平区";"Jin Ping Qu ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1989";"440512";"440512";"濠江区";"Zuo Jiang Qu ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1990";"440513";"440513";"潮阳区";"Chao Yang Qu ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1991";"440514";"440514";"潮南区";"Chao Nan Qu ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1992";"440515";"440515";"澄海区";"Cheng Hai Qu ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1993";"440523";"440523";"南澳县";"Nan Ao Xian ";"10001003";"440500";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1994";"440600";"440600";"佛山市";"Fo Shan Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1995";"440604";"440604";"禅城区";"Zuo Cheng Qu ";"10001003";"440600";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1996";"440605";"440605";"南海区";"Nan Hai Qu ";"10001003";"440600";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1997";"440606";"440606";"顺德区";"Shun De Qu ";"10001003";"440600";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1998";"440607";"440607";"三水区";"San Shui Qu ";"10001003";"440600";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"1999";"440608";"440608";"高明区";"Gao Ming Qu ";"10001003";"440600";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"2000";"440700";"440700";"江门市";"Jiang Men Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:10";NULL;"2020-04-27 17:41:10";"10011001"
"2001";"440703";"440703";"蓬江区";"Peng Jiang Qu ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2002";"440704";"440704";"江海区";"Jiang Hai Qu ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2003";"440705";"440705";"新会区";"Xin Hui Qu ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2004";"440781";"440781";"台山市";"Tai Shan Shi ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2005";"440783";"440783";"开平市";"Kai Ping Shi ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2006";"440784";"440784";"鹤山市";"He Shan Shi ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2007";"440785";"440785";"恩平市";"En Ping Shi ";"10001003";"440700";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2008";"440800";"440800";"湛江市";"Zhan Jiang Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2009";"440802";"440802";"赤坎区";"Chi Kan Qu ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2010";"440803";"440803";"霞山区";"Xia Shan Qu ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2011";"440804";"440804";"坡头区";"Po Tou Qu ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2012";"440811";"440811";"麻章区";"Ma Zhang Qu ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2013";"440823";"440823";"遂溪县";"Sui Xi Xian ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2014";"440825";"440825";"徐闻县";"Xu Wen Xian ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2015";"440881";"440881";"廉江市";"Lian Jiang Shi ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2016";"440882";"440882";"雷州市";"Lei Zhou Shi ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2017";"440883";"440883";"吴川市";"Wu Chuan Shi ";"10001003";"440800";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2018";"440900";"440900";"茂名市";"Mao Ming Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2019";"440902";"440902";"茂南区";"Mao Nan Qu ";"10001003";"440900";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2020";"440903";"440903";"茂港区";"Mao Gang Qu ";"10001003";"440900";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2021";"440923";"440923";"电白县";"Dian Bai Xian ";"10001003";"440900";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2022";"440981";"440981";"高州市";"Gao Zhou Shi ";"10001003";"440900";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2023";"440982";"440982";"化州市";"Hua Zhou Shi ";"10001003";"440900";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2024";"440983";"440983";"信宜市";"Xin Yi Shi ";"10001003";"440900";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2025";"441200";"441200";"肇庆市";"Zhao Qing Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2026";"441202";"441202";"端州区";"Duan Zhou Qu ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2027";"441203";"441203";"鼎湖区";"Ding Hu Qu ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2028";"441223";"441223";"广宁县";"Guang Ning Xian ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2029";"441224";"441224";"怀集县";"Huai Ji Xian ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2030";"441225";"441225";"封开县";"Feng Kai Xian ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2031";"441226";"441226";"德庆县";"De Qing Xian ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2032";"441283";"441283";"高要市";"Gao Yao Shi ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2033";"441284";"441284";"四会市";"Si Hui Shi ";"10001003";"441200";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2034";"441300";"441300";"惠州市";"Hui Zhou Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2035";"441302";"441302";"惠城区";"Hui Cheng Qu ";"10001003";"441300";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2036";"441303";"441303";"惠阳区";"Hui Yang Qu ";"10001003";"441300";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2037";"441322";"441322";"博罗县";"Bo Luo Xian ";"10001003";"441300";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2038";"441323";"441323";"惠东县";"Hui Dong Xian ";"10001003";"441300";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2039";"441324";"441324";"龙门县";"Long Men Xian ";"10001003";"441300";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2040";"441400";"441400";"梅州市";"Mei Zhou Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2041";"441402";"441402";"梅江区";"Mei Jiang Qu ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2042";"441421";"441421";"梅县";"Mei Xian ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2043";"441422";"441422";"大埔县";"Da Pu Xian ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2044";"441423";"441423";"丰顺县";"Feng Shun Xian ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2045";"441424";"441424";"五华县";"Wu Hua Xian ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2046";"441426";"441426";"平远县";"Ping Yuan Xian ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2047";"441427";"441427";"蕉岭县";"Jiao Ling Xian ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2048";"441481";"441481";"兴宁市";"Xing Ning Shi ";"10001003";"441400";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2049";"441500";"441500";"汕尾市";"Shan Wei Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2050";"140502";"140502";"城区";"Cheng Qu ";"10001003";"140500";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2051";"441521";"441521";"海丰县";"Hai Feng Xian ";"10001003";"441500";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2052";"441523";"441523";"陆河县";"Lu He Xian ";"10001003";"441500";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2053";"441581";"441581";"陆丰市";"Lu Feng Shi ";"10001003";"441500";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2054";"441600";"441600";"河源市";"He Yuan Shi ";"10001002";"440000";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2055";"441602";"441602";"源城区";"Yuan Cheng Qu ";"10001003";"441600";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2056";"441621";"441621";"紫金县";"Zi Jin Xian ";"10001003";"441600";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2057";"441622";"441622";"龙川县";"Long Chuan Xian ";"10001003";"441600";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2058";"441623";"441623";"连平县";"Lian Ping Xian ";"10001003";"441600";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
"2059";"441624";"441624";"和平县";"He Ping Xian ";"10001003";"441600";"1";"N";"1";NULL;"2020-04-27 17:41:11";NULL;"2020-04-27 17:41:11";"10011001"
